Date_Key;Animal_Key;Activity_Type_Key;Quantity_Consumed_Kg;Quantity_Prey_Units;Success_Flag;Prey_Species_Hunted;Location_Key
20261111;202;3;17.97;1;1;Clover;3
20261111;203;3;2.32;1;0;Acorns;3
20261111;204;1;4.51;2;1;Grouse;3
20261111;205;2;0.22;1;1;Rabbit;3
20261111;206;3;1.42;5;0;Seeds;3
20261111;207;3;9.44;5;1;Herbs;3
20261111;208;4;0.63;3;0;Hare;3
20261111;209;2;12.13;4;1;Berries;3
20261112;201;1;0.84;2;0;Grouse;10
20261112;202;3;24.47;2;1;Moss;10
20261112;203;3;5.09;4;1;Berries;10
20261112;204;1;3.04;3;0;Hare;10
20261112;205;2;1.16;1;1;Beetle;10
20261112;206;3;0.38;0;1;Dandelion;10
20261112;207;3;8.42;3;1;Clover;10
20261112;208;4;0.84;1;0;Ptarmigan;10
20261112;209;2;17.31;0;1;Roe Deer Fawn;10
20261113;201;1;1.74;5;1;Vole;9
20261113;202;3;6.37;0;0;Clover;9
20261113;203;3;3.86;0;1;Mushroom;9
20261113;204;1;4.52;4;1;Chamois Kid;9
20261113;205;2;1.46;4;0;Berries;9
20261113;206;3;0.89;1;0;Seeds;9
20261113;207;3;9.28;5;0;Lichen;9
20261113;208;4;0.85;0;1;Grouse;9
20261113;209;2;11.03;3;1;Fish;9
20261114;201;1;0.71;0;1;Rabbit;10
20261114;202;3;9.83;1;1;Moss;10
20261114;203;3;3.66;5;1;Mushroom;10
20261114;204;1;1.67;4;1;Hare;10
20261114;205;2;0.65;1;1;Berries;10
20261114;206;3;1.12;2;0;Roots;10
20261114;207;3;9.62;3;1;Moss;10
20261114;208;4;0.3;3;0;Fish;10
20261114;209;2;5.79;2;1;Honey;10
20261115;201;1;0.59;1;0;Hare;4
20261115;202;3;7.88;2;1;Moss;4
20261115;203;3;5.74;3;0;Clover;4
20261115;204;1;1.88;5;1;Hare;4
20261115;205;2;1.47;1;1;Acorns;4
20261115;206;3;1.39;4;1;Roots;4
20261115;207;3;11.34;2;1;Moss;4
20261115;208;4;0.73;4;1;Hare;4
20261115;209;2;24.36;1;0;Roe Deer Fawn;4
20261116;201;1;2.17;3;0;Mouse;3
20261116;202;3;10.5;0;1;Alpine Grass;3
20261116;203;3;5.06;0;1;Mushroom;3
20261116;204;1;2.38;1;0;Marmot;3
20261116;205;2;1.36;2;1;Berries;3
20261116;206;3;0.36;5;1;Seeds;3
20261116;207;3;5.3;5;1;Herbs;3
20261116;208;4;0.93;1;0;Fish;3
20261116;209;2;15.71;1;1;Roots;3
20261117;201;1;1.77;3;1;Grouse;7
20261117;202;3;19.46;2;1;Bark;7
20261117;203;3;6.56;2;1;Berries;7
20261117;204;1;3.05;0;1;Marmot;7
20261117;205;2;0.79;0;1;Acorns;7
20261117;206;3;0.63;0;0;Clover;7
20261117;207;3;11.46;1;0;Herbs;7
20261117;208;4;0.83;2;0;Ptarmigan;7
20261117;209;2;19.72;0;1;Roots;7
20261118;201;1;1.95;2;1;Mouse;7
20261118;202;3;19.16;2;1;Clover;7
20261118;203;3;4.02;2;0;Grass;7
20261118;204;1;1.43;0;0;Grouse;7
20261118;205;2;1.61;1;1;Beetle;7
20261118;206;3;0.74;5;1;Alpine Grass;7
20261118;207;3;6.89;1;0;Clover;7
20261118;208;4;0.11;5;1;Marmot;7
20261118;209;2;28.3;0;1;Roots;7
20261119;201;1;1.36;4;1;Hare;6
20261119;202;3;22.31;3;1;Alpine Grass;6
20261119;203;3;5.67;4;1;Mushroom;6
20261119;204;1;3.47;4;1;Chamois Kid;6
20261119;205;2;1.03;1;1;Acorns;6
20261119;206;3;0.56;5;1;Alpine Grass;6
20261119;207;3;6.28;2;1;Alpine Grass;6
20261119;208;4;0.13;2;0;Ptarmigan;6
20261119;209;2;17.07;1;0;Roots;6
20261120;201;1;1.69;3;1;Hare;2
20261120;202;3;6.74;4;1;Bark;2
20261120;203;3;3.23;2;0;Berries;2
20261120;204;1;4.32;2;1;Marmot;2
20261120;205;2;1.42;1;1;Earthworm;2
20261120;206;3;0.61;2;1;Alpine Grass;2
20261120;207;3;10.38;0;0;Moss;2
20261120;208;4;0.85;2;0;Ptarmigan;2
20261120;209;2;10.31;1;1;Roots;2
20261121;201;1;0.96;1;0;Vole;5
20261121;202;3;9.54;0;1;Clover;5
20261121;203;3;4.22;1;1;Clover;5
20261121;204;1;4.17;4;0;Marmot;5
20261121;205;2;1.03;4;0;Earthworm;5
20261121;206;3;0.46;5;0;Dandelion;5
20261121;207;3;10.22;0;1;Alpine Grass;5
20261121;208;4;0.67;2;1;Grouse;5
20261121;209;2;11.32;1;1;Roe Deer Fawn;5
20261122;201;1;0.54;0;0;Rabbit;5
20261122;202;3;21.08;2;1;Clover;5
20261122;203;3;5.03;0;1;Clover;5
20261122;204;1;4.01;4;1;Hare;5
20261122;205;2;1.17;1;1;Earthworm;5
20261122;206;3;0.94;1;0;Clover;5
20261122;207;3;10.8;3;0;Lichen;5
20261122;208;4;0.35;5;1;Ptarmigan;5
20261122;209;2;9.61;1;1;Roots;5
20261123;201;1;1.52;2;1;Mouse;1
20261123;202;3;8.79;1;0;Alpine Grass;1
20261123;203;3;7.67;5;1;Grass;1
20261123;204;1;1.38;4;0;Grouse;1
20261123;205;2;1.59;4;1;Earthworm;1
20261123;206;3;1.38;4;0;Clover;1
20261123;207;3;5.27;0;1;Lichen;1
20261123;208;4;0.33;5;1;Hare;1
20261123;209;2;25.08;2;1;Roots;1
20261124;201;1;2.34;2;1;Vole;1
20261124;202;3;9.9;5;1;Lichen;1
20261124;203;3;3.8;1;0;Berries;1
20261124;204;1;3.02;2;1;Hare;1
20261124;205;2;1.3;0;1;Beetle;1
20261124;206;3;0.23;5;0;Seeds;1
20261124;207;3;7.88;4;1;Lichen;1
20261124;208;4;0.31;2;1;Grouse;1
20261124;209;2;11.83;5;1;Honey;1
20261125;201;1;2.39;4;1;Mouse;9
20261125;202;3;23.65;5;1;Lichen;9
20261125;203;3;1.7;4;1;Mushroom;9
20261125;204;1;4.64;1;1;Roe Deer Fawn;9
20261125;205;2;1.03;5;1;Beetle;9
20261125;206;3;0.62;3;1;Roots;9
20261125;207;3;5.84;1;1;Lichen;9
20261125;208;4;0.5;1;1;Ptarmigan;9
20261125;209;2;7.68;3;1;Honey;9
20261126;201;1;2.4;0;0;Mouse;2
20261126;202;3;7.38;3;0;Lichen;2
20261126;203;3;5.09;1;0;Grass;2
20261126;204;1;3.51;4;0;Grouse;2
20261126;205;2;0.41;3;1;Beetle;2
20261126;206;3;1.23;0;1;Roots;2
20261126;207;3;5.72;0;1;Alpine Grass;2
20261126;208;4;0.99;4;0;Ptarmigan;2
20261126;209;2;27.37;5;1;Roots;2
20261127;201;1;0.4;1;0;Mouse;9
20261127;202;3;15.35;4;1;Moss;9
20261127;203;3;3.69;4;1;Berries;9
20261127;204;1;3.61;5;0;Chamois Kid;9
20261127;205;2;0.59;1;1;Rabbit;9
20261127;206;3;0.3;5;0;Seeds;9
20261127;207;3;11.06;2;1;Herbs;9
20261127;208;4;0.72;2;1;Hare;9
20261127;209;2;11.37;0;0;Fish;9
20261128;201;1;2.26;1;0;Grouse;5
20261128;202;3;9.44;5;0;Lichen;5
20261128;203;3;5.36;2;1;Grass;5
20261128;204;1;2.18;4;1;Hare;5
20261128;205;2;0.8;4;0;Earthworm;5
20261128;206;3;0.54;2;0;Alpine Grass;5
20261128;207;3;10.9;0;1;Alpine Grass;5
20261128;208;4;0.18;1;1;Fish;5
20261128;209;2;25.2;4;0;Berries;5
20261129;201;1;1.54;5;1;Grouse;7
20261129;202;3;10.51;1;0;Bark;7
20261129;203;3;6.39;2;1;Clover;7
20261129;204;1;3.87;5;1;Grouse;7
20261129;205;2;0.36;0;1;Beetle;7
20261129;206;3;0.47;5;0;Roots;7
20261129;207;3;3.69;1;0;Moss;7
20261129;208;4;0.9;2;1;Hare;7
20261129;209;2;20.06;5;1;Roots;7
20261130;201;1;1.02;0;0;Grouse;2
20261130;202;3;6.63;0;1;Clover;2
20261130;203;3;2.3;2;1;Clover;2
20261130;204;1;4.82;4;1;Grouse;2
20261130;205;2;1.69;2;1;Berries;2
20261130;206;3;1.5;4;1;Alpine Grass;2
20261130;207;3;5.93;0;0;Herbs;2
20261130;208;4;0.39;2;1;Marmot;2
20261130;209;2;20.93;5;1;Berries;2
20261201;201;1;0.77;1;1;Rabbit;3
20261201;202;3;18.23;5;1;Bark;3
20261201;203;3;5.39;5;1;Acorns;3
20261201;204;1;2.82;4;1;Roe Deer Fawn;3
20261201;205;2;0.22;0;1;Earthworm;3
20261201;206;3;0.28;3;0;Roots;3
20261201;207;3;9.71;5;1;Moss;3
20261201;208;4;0.32;3;0;Fish;3
20261201;209;2;21.48;3;1;Berries;3
20261202;201;1;0.8;2;1;Grouse;8
20261202;202;3;8.06;4;0;Lichen;8
20261202;203;3;2.49;5;1;Clover;8
20261202;204;1;4.88;3;1;Chamois Kid;8
20261202;205;2;1.93;0;1;Earthworm;8
20261202;206;3;0.16;4;1;Clover;8
20261202;207;3;6.1;3;0;Herbs;8
20261202;208;4;0.78;0;1;Marmot;8
20261202;209;2;14.97;2;1;Roots;8
20261203;201;1;0.54;5;1;Grouse;8
20261203;202;3;9.3;3;0;Alpine Grass;8
20261203;203;3;4.4;1;1;Berries;8
20261203;204;1;4.02;4;1;Roe Deer Fawn;8
20261203;205;2;0.29;4;1;Berries;8
20261203;206;3;0.89;3;1;Seeds;8
20261203;207;3;5.59;5;0;Alpine Grass;8
20261203;208;4;0.54;4;1;Fish;8
20261203;209;2;27.57;2;1;Berries;8
20261204;201;1;0.75;4;0;Rabbit;7
20261204;202;3;9.21;5;1;Alpine Grass;7
20261204;203;3;4.08;0;1;Grass;7
20261204;204;1;1.36;2;1;Chamois Kid;7
20261204;205;2;0.43;1;1;Rabbit;7
20261204;206;3;0.49;3;1;Dandelion;7
20261204;207;3;3.88;3;1;Moss;7
20261204;208;4;0.16;3;0;Fish;7
20261204;209;2;13.02;2;1;Roe Deer Fawn;7
20261205;201;1;0.61;2;1;Vole;3
20261205;202;3;15.1;5;1;Moss;3
20261205;203;3;5.98;2;1;Acorns;3
20261205;204;1;3.05;4;0;Chamois Kid;3
20261205;205;2;1.47;1;1;Rabbit;3
20261205;206;3;0.99;2;1;Clover;3
20261205;207;3;8.36;0;1;Moss;3
20261205;208;4;0.6;0;1;Ptarmigan;3
20261205;209;2;28.37;0;1;Roe Deer Fawn;3
20261206;201;1;0.97;4;1;Rabbit;8
20261206;202;3;22.86;2;0;Clover;8
20261206;203;3;1.79;3;1;Mushroom;8
20261206;204;1;2.84;3;0;Chamois Kid;8
20261206;205;2;0.91;3;1;Berries;8
20261206;206;3;0.83;3;1;Alpine Grass;8
20261206;207;3;4.08;0;1;Moss;8
20261206;208;4;0.92;4;1;Grouse;8
20261206;209;2;17.09;3;1;Honey;8
20261207;201;1;2.32;4;0;Rabbit;9
20261207;202;3;24.24;3;1;Alpine Grass;9
20261207;203;3;6.3;0;1;Berries;9
20261207;204;1;1.89;3;1;Chamois Kid;9
20261207;205;2;0.42;1;1;Beetle;9
20261207;206;3;1.14;2;1;Seeds;9
20261207;207;3;6.4;2;0;Alpine Grass;9
20261207;208;4;0.96;2;1;Hare;9
20261207;209;2;19.24;2;1;Roe Deer Fawn;9
20261208;201;1;0.71;3;0;Grouse;7
20261208;202;3;22.49;2;1;Clover;7
20261208;203;3;3.25;4;0;Clover;7
20261208;204;1;3.02;2;1;Marmot;7
20261208;205;2;0.57;0;1;Acorns;7
20261208;206;3;0.49;0;1;Clover;7
20261208;207;3;6.96;1;0;Clover;7
20261208;208;4;0.28;5;1;Marmot;7
20261208;209;2;17.78;3;1;Roots;7
20261209;201;1;1.34;5;0;Grouse;8
20261209;202;3;14.84;0;1;Alpine Grass;8
20261209;203;3;1.73;2;0;Grass;8
20261209;204;1;3.21;2;1;Grouse;8
20261209;205;2;1.92;2;0;Acorns;8
20261209;206;3;1.1;2;1;Alpine Grass;8
20261209;207;3;9.18;0;0;Herbs;8
20261209;208;4;0.26;3;1;Ptarmigan;8
20261209;209;2;25.64;5;1;Berries;8
20261210;201;1;0.57;4;0;Grouse;5
20261210;202;3;10.68;2;1;Alpine Grass;5
20261210;203;3;7.77;3;1;Grass;5
20261210;204;1;1.38;3;0;Grouse;5
20261210;205;2;1.44;0;0;Earthworm;5
20261210;206;3;1.35;0;1;Seeds;5
20261210;207;3;9.3;4;1;Lichen;5
20261210;208;4;0.74;3;1;Grouse;5
20261210;209;2;11.16;3;1;Roots;5
20261211;201;1;2.47;2;0;Grouse;1
20261211;202;3;5.77;4;1;Moss;1
20261211;203;3;5.73;0;1;Acorns;1
20261211;204;1;3.18;0;1;Marmot;1
20261211;205;2;0.21;3;1;Beetle;1
20261211;206;3;0.45;1;1;Roots;1
20261211;207;3;4.71;2;1;Alpine Grass;1
20261211;208;4;0.94;0;1;Grouse;1
20261211;209;2;19.69;5;1;Honey;1
20261212;201;1;0.8;5;1;Vole;10
20261212;202;3;5.05;0;1;Lichen;10
20261212;203;3;7;1;1;Acorns;10
20261212;204;1;4.71;1;1;Grouse;10
20261212;205;2;0.67;4;1;Acorns;10
20261212;206;3;0.28;4;1;Clover;10
20261212;207;3;6.63;5;1;Lichen;10
20261212;208;4;0.34;0;1;Ptarmigan;10
20261212;209;2;12.82;4;1;Roots;10
20261213;201;1;1.04;1;0;Hare;6
20261213;202;3;13.25;2;0;Alpine Grass;6
20261213;203;3;3.39;0;1;Acorns;6
20261213;204;1;4.52;1;0;Grouse;6
20261213;205;2;1.31;5;1;Beetle;6
20261213;206;3;0.3;3;0;Dandelion;6
20261213;207;3;5.28;1;1;Lichen;6
20261213;208;4;0.95;2;0;Ptarmigan;6
20261213;209;2;10.25;1;1;Honey;6
20261214;201;1;0.9;4;1;Rabbit;6
20261214;202;3;8.78;0;1;Moss;6
20261214;203;3;6.92;2;1;Acorns;6
20261214;204;1;2.79;4;1;Chamois Kid;6
20261214;205;2;1.12;2;1;Earthworm;6
20261214;206;3;1.16;2;0;Seeds;6
20261214;207;3;9.76;0;1;Moss;6
20261214;208;4;0.42;2;1;Ptarmigan;6
20261214;209;2;18.15;2;0;Berries;6
20261215;201;1;2.02;5;1;Mouse;1
20261215;202;3;18.63;2;1;Bark;1
20261215;203;3;6.93;2;1;Grass;1
20261215;204;1;1.59;4;1;Roe Deer Fawn;1
20261215;205;2;1.02;4;1;Rabbit;1
20261215;206;3;1.24;4;0;Clover;1
20261215;207;3;3.33;2;1;Moss;1
20261215;208;4;0.44;0;1;Hare;1
20261215;209;2;22.94;1;1;Honey;1
20261216;201;1;1.94;0;0;Mouse;3
20261216;202;3;18.21;5;1;Alpine Grass;3
20261216;203;3;4.41;1;1;Mushroom;3
20261216;204;1;1.82;0;1;Hare;3
20261216;205;2;1.3;1;0;Acorns;3
20261216;206;3;0.48;1;0;Alpine Grass;3
20261216;207;3;3.7;3;1;Lichen;3
20261216;208;4;0.42;3;1;Fish;3
20261216;209;2;12.86;5;1;Roots;3
20261217;201;1;0.72;0;1;Rabbit;8
20261217;202;3;6.28;3;0;Moss;8
20261217;203;3;7.62;1;0;Grass;8
20261217;204;1;4.33;0;0;Marmot;8
20261217;205;2;1.27;5;1;Acorns;8
20261217;206;3;1.49;1;0;Alpine Grass;8
20261217;207;3;4.06;4;1;Clover;8
20261217;208;4;0.81;3;0;Hare;8
20261217;209;2;5.74;4;1;Berries;8
20261218;201;1;1.35;1;1;Vole;4
20261218;202;3;13.1;0;1;Moss;4
20261218;203;3;3.14;3;1;Mushroom;4
20261218;204;1;2.36;4;0;Chamois Kid;4
20261218;205;2;1.76;4;1;Earthworm;4
20261218;206;3;0.9;1;0;Seeds;4
20261218;207;3;11.01;5;1;Herbs;4
20261218;208;4;0.71;1;0;Grouse;4
20261218;209;2;29.16;1;0;Roots;4
20261219;201;1;2.01;3;0;Hare;8
20261219;202;3;15.06;5;0;Clover;8
20261219;203;3;4.75;2;1;Grass;8
20261219;204;1;1.42;0;1;Hare;8
20261219;205;2;0.24;4;0;Acorns;8
20261219;206;3;1.42;0;1;Seeds;8
20261219;207;3;6.94;0;0;Lichen;8
20261219;208;4;0.85;5;0;Ptarmigan;8
20261219;209;2;11.95;3;0;Fish;8
20261220;201;1;1.07;0;1;Grouse;8
20261220;202;3;14.47;2;1;Moss;8
20261220;203;3;6.37;3;0;Clover;8
20261220;204;1;1.77;5;1;Grouse;8
20261220;205;2;1.63;4;1;Earthworm;8
20261220;206;3;0.7;1;1;Roots;8
20261220;207;3;10.77;2;1;Clover;8
20261220;208;4;0.27;5;1;Marmot;8
20261220;209;2;23.49;4;1;Roots;8
20261221;201;1;2.47;2;1;Vole;8
20261221;202;3;6.01;4;1;Bark;8
20261221;203;3;3.22;3;1;Berries;8
20261221;204;1;3.6;2;1;Hare;8
20261221;205;2;0.51;2;0;Rabbit;8
20261221;206;3;0.92;0;0;Seeds;8
20261221;207;3;3.07;2;1;Herbs;8
20261221;208;4;0.11;2;1;Hare;8
20261221;209;2;24.75;1;1;Fish;8
20261222;201;1;2.2;2;1;Vole;9
20261222;202;3;23.11;3;1;Moss;9
20261222;203;3;6.88;3;1;Mushroom;9
20261222;204;1;3.41;3;0;Hare;9
20261222;205;2;0.45;0;1;Rabbit;9
20261222;206;3;0.11;0;1;Roots;9
20261222;207;3;7.13;5;1;Alpine Grass;9
20261222;208;4;0.68;4;1;Grouse;9
20261222;209;2;14.59;3;0;Roe Deer Fawn;9
20261223;201;1;1.45;4;1;Vole;6
20261223;202;3;5.63;1;1;Clover;6
20261223;203;3;2.21;2;1;Clover;6
20261223;204;1;3.76;3;0;Grouse;6
20261223;205;2;1.79;5;1;Berries;6
20261223;206;3;1.1;3;1;Seeds;6
20261223;207;3;8.99;0;0;Alpine Grass;6
20261223;208;4;0.79;2;0;Hare;6
20261223;209;2;13.49;0;1;Honey;6
20261224;201;1;0.86;5;1;Hare;4
20261224;202;3;14.58;2;1;Bark;4
20261224;203;3;7.9;5;0;Grass;4
20261224;204;1;4.02;3;1;Marmot;4
20261224;205;2;0.57;4;1;Berries;4
20261224;206;3;1.15;3;1;Alpine Grass;4
20261224;207;3;10.37;3;1;Clover;4
20261224;208;4;0.64;4;1;Marmot;4
20261224;209;2;19.8;3;1;Roe Deer Fawn;4
20261225;201;1;0.54;1;0;Rabbit;8
20261225;202;3;20.22;4;0;Bark;8
20261225;203;3;6.13;0;1;Grass;8
20261225;204;1;3.6;0;0;Marmot;8
20261225;205;2;1.55;3;1;Earthworm;8
20261225;206;3;1.3;5;1;Seeds;8
20261225;207;3;4.2;2;0;Clover;8
20261225;208;4;0.17;4;0;Fish;8
20261225;209;2;26.15;5;0;Honey;8
20261226;201;1;0.9;5;1;Grouse;7
20261226;202;3;8.6;0;1;Moss;7
20261226;203;3;2.3;5;1;Grass;7
20261226;204;1;2.4;5;1;Grouse;7
20261226;205;2;1.76;5;0;Beetle;7
20261226;206;3;0.82;1;1;Dandelion;7
20261226;207;3;10;5;1;Moss;7
20261226;208;4;0.2;2;1;Marmot;7
20261226;209;2;23.62;0;1;Roots;7
20261227;201;1;0.73;4;1;Mouse;9
20261227;202;3;6.84;0;1;Lichen;9
20261227;203;3;1.73;4;1;Grass;9
20261227;204;1;4.85;5;0;Grouse;9
20261227;205;2;0.51;1;1;Berries;9
20261227;206;3;0.56;0;0;Alpine Grass;9
20261227;207;3;10.42;3;1;Alpine Grass;9
20261227;208;4;0.69;3;0;Hare;9
20261227;209;2;11.5;0;1;Berries;9
20261228;201;1;0.6;2;0;Grouse;5
20261228;202;3;6.12;4;0;Bark;5
20261228;203;3;4.61;0;1;Acorns;5
20261228;204;1;1.76;3;1;Hare;5
20261228;205;2;0.24;3;0;Beetle;5
20261228;206;3;0.89;2;1;Clover;5
20261228;207;3;5.5;4;1;Clover;5
20261228;208;4;0.63;0;1;Hare;5
20261228;209;2;25.6;2;0;Roots;5
20261229;201;1;1.88;1;0;Vole;7
20261229;202;3;9.37;2;1;Clover;7
20261229;203;3;4.26;2;1;Berries;7
20261229;204;1;4.4;1;1;Hare;7
20261229;205;2;1.7;5;1;Acorns;7
20261229;206;3;1.47;3;0;Clover;7
20261229;207;3;9.78;2;1;Clover;7
20261229;208;4;0.22;5;1;Ptarmigan;7
20261229;209;2;7.33;5;0;Fish;7
20261230;201;1;0.68;2;0;Vole;9
20261230;202;3;6.4;5;1;Lichen;9
20261230;203;3;7.14;4;1;Berries;9
20261230;204;1;4.13;5;1;Chamois Kid;9
20261230;205;2;1.79;4;0;Earthworm;9
20261230;206;3;0.15;2;1;Roots;9
20261230;207;3;4.27;0;1;Moss;9
20261230;208;4;0.51;2;0;Fish;9
20261230;209;2;11.2;4;1;Honey;9
20261231;201;1;1.75;5;1;Grouse;7
20261231;202;3;20.92;5;1;Moss;7
20261231;203;3;6.85;2;1;Berries;7
20261231;204;1;1.9;1;0;Chamois Kid;7
20261231;205;2;0.61;4;1;Rabbit;7
20261231;206;3;0.32;0;1;Clover;7
20261231;207;3;9.58;0;1;Moss;7
20261231;208;4;0.88;0;0;Hare;7
20261231;209;2;26.02;4;0;Roots;7
